game_id;result;moves;board
19811;draw;9-14,22-18,5-9,18-15,11x18,21-17,14x21,23x14x5,8-11,25-22,11-15,22-17,12-16,24-20,16-19,20-16,15-18,16-12,4-8,17-13,10-15,29-25,8-11,26-22,19-23,31-26,6-10,26x19,15x24x31,22x15x6,1x10,25-22,11-16,5-1,7-11,13-9,16-19,1-6,10-15,6-10,11-16,10-14,31-26,30x23,19x26,14-18,15-19,22-17,26-31,18-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19812;draw;9-14,22-18,5-9,25-22,11-16,18-15,10x19,24x15,7-10,27-24,10x19,24x15,2-7,31-27,8-11,15x8,4x11,29-25,6-10,28-24,16-20,24-19,11-15,19-16,12x19,23x16,9-13,32-28,1-6,16-12,7-11,26-23,11-16,30-26,13-17,22x13,15-19,25-22,10-15,22-17,6-10,13-9,19-24,28x19,15x24x31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19813;draw;11-16,22-18,8-11,18-14,9x18,23x14,10x17,21x14,11-15,24-19,16x23,27x18x11,7x16,25-22,4-8,28-24,16-20,24-19,8-11,22-18,11-16,26-23,20-24,30-26,16-20,19-16,12x19,23x16,24-27,32x23,20-24,16-11,24-28,18-15,28-32,14-10,32-28,11-8,3x12,23-18,12-16,10-7,2x11,15x8,16-19,8-3,19-24,3-7,24-27,31x24,28x19,29-25,5-9,7-2,1-5,2-7,9-13,18-14,6-9,14-10,13-17,25-21,19-15,21x14,15x6,7-11,9x18,11-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19814;draw;11-16,22-18,8-11,25-22,16-20,29-25,10-14,18-15,11x18,22x15,9-13,24-19,4-8,19-16,12x19,23x16,5-9,16-12,7-10,27-23,10x19,23x16,1-5,32-27,2-7,25-22,14-17,21x14,9x18x25,30x21,5-9,26-22,9-14,27-23,8-11,22-18,6-9,31-27,13-17,28-24,17-22,18-15,11x18,21-17,14x21,23x14x5,22-26,5-1,26-31,1-6,21-25,6-2,7-10,2-6,10-14,16-11,25-30,11-7,3x10,6x15,30-26,15-10,14-17,10-15,17-21,15-19,21-25,27-23,20x27,19-16,26x19,16x23x32;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19815;white_win;12-16,24-20,8-12,28-24,3-8,23-18,9-13,27-23,16-19,24x15,10x19,23x16,12x19,18-15,11x18,22x15,7-11,26-22,11x18,22x15,8-11,15x8,4x11,21-17,13x22,25x18,6-10,18-15,11x18,20-16,19-24,16-12,18-23,12-8,23-27,32x23,24-28,8-3,28-32,3-8,32-28,8-12,2-7,12-16,10-15,30-26,5-9,29-25,9-14,25-22,15-19,16-20,19-24,20x27,28-32,22-18,1-5,18x9,5x14,26-22,7-11,31-26,11-15,27-31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19816;black_win;12-16,24-20,8-12,28-24,3-8,23-18,9-13,21-17,16-19,24x15,10x19,18-15,11x18,22x15,13x22,25x18,7-11,26-22,5-9,29-25,19-23,15-10,6x15,25-21,15-19,21-17,12-16,17-14,1-5,14-10,23-26,30x23,19x26,10-7,8-12,7-3,26-30,3-8,11-15,18x11,30-25,22-18,25-22,18-15,2-7,11x2,4x11x18,20x11,18-23,27x18,22x15x8;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19817;draw;9-13,24-20,11-15,23-18,15-19,18-15,7-11,21-17,11x18,22x15,13x22,25x18,3-7,27-23,5-9,23x16,10x19,18-15,7-11,16x7,2x11x18,26-23,18x27,31x24x15,8-11,15x8,4x11,32-27,9-14,27-23,11-15,23-19,15x24,28x19,14-18,20-16,18-23,16-11,6-10,11-7,10-14,7-3,14-18,3-7,23-27,7-11,18-23,11-15,27-31,19-16,12x19,15x24,23-27,30-26,31x22,24x31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19818;black_win;9-14,24-19,11-15,22-18,15x24,18x9,5x14,28x19,8-11,25-22,11-15,22-18,15x22,26x17,4-8,29-25,8-11,30-26,11-15,19-16,12x19,23x16,15-19,27-23,10-15,17x10,7x14,16-11,19-24,23-19,14-18,19x10,6x15,32-28,15-19,26-22,18-23,22-18,23-27,18-15,27-32,11-8,3x12,15-11,1-6,11-8,6-10,25-22,32-27,22-18,27-23,18-15,23-18,15x6,2x9;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19819;draw;9-14,24-19,11-15,27-24,8-11,22-18,15x22,25x18x9,5x14,29-25,11-15,24-20,15x24,28x19,10-15,19x10,6x15,25-22,15-19,23x16,12x19,26-23,19x26,30x23,4-8,22-18,1-5,18x9,5x14,31-27,8-11,23-18,14x23,27x18,7-10,21-17,10-15,18-14,15-18,14-10,18-23,17-13,23-26,10-6,2x9,13x6,26-31,6-2,31-26,2-6,26-23,6-10,23-19,32-28,19-23,10-14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19820;draw;11-16,23-18,9-14,18x9,5x14,24-19,16x23,27x18x9,6x13,22-18,8-11,18-14,10x17,21x14,12-16,25-22,4-8,29-25,11-15,25-21,16-19,32-27,8-12,27-24,12-16,24-20,1-5,20x11,7x16,14-9,5x14,22-17,13x22,26x17x10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19821;black_win;10-15,23-18,11-16,18x11,8x15,22-18,15x22,25x18,6-10,29-25,4-8,26-23,10-14,24-19,16-20,25-22,8-11,30-25,11-16,28-24,2-6,18-15,14-18,23x14,16x23,27x18,20x27,31x24,6-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19822;draw;10-15,23-18,11-16,18x11,8x15,26-23,16-20,21-17,7-10,17-13,4-8,25-21,8-11,29-25,9-14,22-17,3-7,23-19,11-16,25-22,16x23,27x18x11,20x27,32x23,7x16,31-27,6-9,13x6,2x9,27-24,9-13,24-20,16-19,23x16,12x19,20-16,5-9,16-11,14-18,22x15x6,1x10,11-7,13x22,7-2,9-13,2-6,10-14,6-9,14-18,9-14,19-23,28-24,22-26,21-17,13x22,14-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19823;draw;10-15,24-20,7-10,28-24,3-7,23-19,9-14,22-17,5-9,17-13,11-16,20x11,7x16x23,26x19,14-18,31-26,8-11,25-22,18x25,29x22,9-14,27-23,4-8,22-17,15-18,24-20,18x27,32x23,11-15,19-16,12x19,23x16,8-12,16-11,14-18,11-8,18-23,26x19,15x24,8-3,24-27,3-8,27-31,8-11,1-5,30-25,31-27,25-22,27-24,22-18,2-7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19824;black_win;11-16,24-19,7-11,22-18,3-7,25-22,11-15,18x11,8x15x24,28x19,4-8,22-18,8-11,26-22,9-13,29-25,6-9,18-15,11x18,22x15x6,1x10,25-22,7-11,30-26,9-14,27-24,2-7,22-18,13-17,18x9,5x14,26-22,17x26,31x22,16-20,22-18,20x27,18x9,27-31,23-18,31-26,9-6,26-22,18-14,10x17,21x14,22-18,14-9,18-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19825;white_win;11-16,24-19,7-11,22-18,3-7,28-24,16-20,26-22,11-15,18x11,8x15,22-17,9-14,25-22,7-11,17-13,4-8,22-17,15-18,19-15,10x19x28,17x10,6x15,23x14,15-18,14-10,11-15,30-26,8-11,10-7,11-16,26-23,2x11,23x14,15-18,29-25,11-15,14-10,16-19,10-7,19-24,7-3,15-19,3-7,18-23,27x18,19-23,7-11,24-27,31x24,20x27,18-14,27-31,14-10,23-26,11-15,12-16,15-18,26-30,18-15,30-26,25-22,26x17,21x14,31-26,10-7,16-20,15-19,1-6,19-15,20-24,14-10,24-27,10x1;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19826;white_win;11-16,21-17,7-11,17-14,10x17,22x13,11-15,23-19,16x23,26x19x10,6x15,13x6,1x10,25-22,12-16,29-25,16-19,25-21,10-14,24-20,14-18,22-17,18-22,17-14,2-7,21-17,8-11,17-13,7-10,14x7,3x10,27-24,4-8,20-16,11x20x27,32x23x16,8-12,16-11,15-19,11-7,19-23,7-2,10-14,2-6,14-17,13-9,5x14,6-9,14-18,9-14,17-21,14-17,22-25,17-22,12-16,22x15,16-20,31-26,23-27,26-22,27-31,22-17,25-29,17-13,29-25,15-18,31-26,30x23,25-22,18x25,21x30,23-18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19827;white_win;11-16,21-17,7-11,17-14,10x17,22x13,11-15,23-19,16x23,26x19x10,6x15,13x6,1x10,27-23,8-11,25-22,11-16,24-19,15x24,28x19,4-8,29-25,8-11,25-21,16-20,22-18,2-7,30-25,20-24,25-22,5-9,22-17,9-13,17-14,10x17,21x14,11-16,14-10,7x14,18x9,13-17,9-6,17-22,6-2,22-25,19-15,24-27,31x24,16-19,23x16,12x19x28,15-10,25-30,2-7,3-8,10-6,30-26,6-2,26-23,2-6,23-19,6-10,19-24,10-15,24-20,7-11,8-12,15-18,20-24,18-22,24-20,22-26,20-24,26-31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19828;black_win;12-16,24-19,16-20,22-18,11-15,18x11,8x15x24,28x19,4-8,23-18,8-11,25-22,9-13,29-25,10-15,19x10,6x15,21-17,5-9,25-21,15-19,26-23,19x26,30x23,1-5,23-19,20-24,27x20,11-15,18x11,7x16x23,20-16,23-26,32-27,26-30,27-23,30-25,23-18,2-7,31-27,9-14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19829;draw;12-16,24-19,16-20,23-18,11-15,18x11,8x15x24,28x19,4-8,22-18,9-14,18x9,5x14,25-22,8-11,22-17,11-15,19-16,15-19,29-25,6-9,17-13,10-15,13x6,2x9,16-12,7-10,25-22,1-6,26-23,19x26,30x23,15-18,22x15,10x19x26,31x22,6-10,27-24,20x27,32x23,10-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19830;draw;10-15,23-18,6-10,18-14,9x18,24-19,15x24,22x15x6,1x10,27x20,10-14,25-22,11-15,22-17,8-11,17x10,7x14,29-25,4-8,26-23,3-7,32-27,15-19,23x16,12x19,25-22,11-15,22-17,14-18,27-24,8-11,17-14,2-6,21-17,18-22,17-13,6-10,13-9,10x17,9-6,17-21,6-2,22-25,20-16,11x20x27,2x11x18,27-32,18-15,19-23,15-19,23-27,31x24,32-27,24-20,25-29,19-24,27-32;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19831;draw;10-15,23-18,6-10,18-14,9x18,24-19,15x24,22x15x6,1x10,28x19,11-15,27-24,8-11,21-17,11-16,25-22,16x23,26x19,4-8,29-25,8-11,17-13,11-16,13-9,5x14,31-27,16x23,27x18x9,12-16,9-5,16-19,24-20,19-23,5-1,7-11,1-5,3-7,5-9,15-19,22-18,19-24,9-13,10-15,18-14,11-16,20x11,7x16,13-17,24-27,17-22,27-31,25-21,15-19,22-25,23-27,32x23,19x26,30x23,31-26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19832;draw;10-15,21-17,9-13,17-14,15-18,22x15,11x18,26-22,12-16,22x15,7-10,14x7,3x10x19x26,30x23,6-10,25-21,16-20,24-19,2-7,19-16,8-12,23-18,12x19,27-24,20x27,32x23x16,13-17,21x14,10x17,18-15,7-10,15x6,1x10,16-11,17-22,11-7,10-14,7-2,14-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19833;white_win;12-16,23-18,16-19,24x15,10x19,18-15,11x18,22x15,9-14,25-22,7-10,22-17,2-7,29-25,5-9,17-13,7-11,27-23,11x18x27,32x23x16,10-15,26-23,1-5,23-19,15x24,28x19,14-17,21x14,9x18,25-21,18-22,31-27,22-25,21-17,25-29,27-23,3-7,16-12,8-11,12-8,6-10,23-18,11-16,19x12,4x11,12-8,11-16,8-4,16-20,4-8,20-24,18-14,24-27,13-9,10-15,9-6;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19834;white_win;9-13,23-19,10-14,27-23,6-10,22-18,11-15,18x11,8x15,23-18,14x23,19-16,12x19,21-17,13x22,25x18x11,7x16,24x15x6,1x10,26x19x12;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19835;draw;9-13,23-19,10-14,26-23,11-16,22-17,13x22,25x18x9,5x14,29-25,7-11,25-22,6-10,22-18,1-5,18x9,5x14,30-25,11-15,25-22,16-20,22-17,8-11,17-13,2-6,31-26,11-16,26-22,15-18,22x15,14-18,23x14x7,16x23,27x18,20x27,32x23,3x10x19x26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19836;black_win;11-15,22-17,9-13,24-20,13x22,25x18x11,8x15,29-25,4-8,25-22,6-9,28-24,8-11,23-18,9-13,18-14,10x17,21x14,2-6,27-23,6-10,22-17,13x22,26x17,15-18,30-25,18x27,32x23,1-6,25-21,11-15,17-13,10x17,21x14,15-18,31-27,18-22,23-18,6-10,13-9,10x17,9-6,7-11,27-23,22-26,23-19,26-31,19-15,3-8,6-2,31-26,24-19,17-21,15-10,26-22,19-15,22-26,10-7,26-23,2-6,23x14,6-10,11x18,10x17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19837;black_win;11-15,22-17,9-13,24-20,13x22,25x18x11,8x15,29-25,4-8,25-22,5-9,28-24,8-11,32-28,9-14,24-19,15x24,28x19,10-15,19x10,6x15,22-18,15x22,26x17x10,7x14,31-26,11-15,20-16,12x19,23x16,1-6,16-11,6-9,27-24,9-13,24-20,14-18,20-16,15-19,16-12,19-24,30-25,24-28,11-8,28-32,26-22,18-23,8-4,23-26,4-8,32-27,22-18,26-30,18-14,27-23,8-11,23-18,14-9,13-17,21x14,30x21;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19838;draw;10-14,22-18,11-16,25-22,16-20,29-25,8-11,18-15,11x18,22x15,9-13,24-19,4-8,28-24,7-10,32-28,5-9,19-16,10x19,24x15,12x19,23x16,2-7,16-12,1-5,26-23,14-18,23x14,9x18,30-26,5-9,28-24,9-14,24-19,6-9,26-22,18-23,27x18,14x23,22-18,20-24,19-16,24-27,31x24,7-11,16x7,3x10x19x28,12x3,23-26,3-7,28-32,18-15,9-14,15-10,26-30,10-6,32-27,7-11,30-26,11-15,26-30,6-1,14-17,21x14,30x21;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19839;white_win;10-14,22-18,11-16,26-22,8-11,24-19,16-20,30-26,11-16,28-24,7-10,22-17,9-13,18x9,5x14,32-28,13x22,25x18x9,6x13,19-15,10x19,24x15,1-6,29-25,4-8,23-18,3-7,25-22,16-19,21-17,7-11,17-14,12-16,27-23,2-7,31-27,8-12;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19840;draw;10-15,22-17,6-10,17-14,9x18,23x14,10x17,21x14,1-6,25-21,15-19,24x15,11x18,21-17,8-11,29-25,4-8,28-24,11-15,25-21,6-10,17-13,10x17,21x14,8-11,24-20,12-16,30-25,3-8,25-21,8-12,32-28,16-19,27-23,18x27,31x24,2-6,26-22,19-23,22-17,6-10,13-9,23-26,9-6,26-31,6-2,31-26,2-6,26-22,17-13,10x17,21x14,22-17,6-10,15-18,10x3,17x10,3-8,11-15,8-11,12-16,11-8,16-19,8-11,19-23,20-16,23-27,16-12,27-32,12-8,32-27,24-20,27-24,28x19,15x24;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19841;white_win;10-15,22-17,6-10,23-19,1-6,25-22,11-16,17-13,16x23,26x19,7-11,29-25,11-16,22-17,16x23,27x18x11,8x15,24-19,15x24,28x19,3-7,31-26,4-8,32-28,8-11,25-22,11-16,22-18,16x23,26x19,7-11,17-14,10x17,21x14,11-16,19-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19842;draw;11-16,22-18,8-11,25-22,4-8,24-19,16-20,22-17,11-16,17-13,9-14,18x9,5x14,29-25,8-11,25-22,11-15,22-17,15x24,28x19,7-11,26-22,11-15,23-18,15x24,18x9,24-28,30-26,10-15,17-14,16-19,27-24,20x27,31x24,12-16,24-20,1-5,20x11,6-10,14x7,5x14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19843;white_win;11-16,22-18,8-11,25-22,16-20,22-17,9-14,18x9,5x14,29-25,11-15,25-22,7-11,23-18,14x23,26x19,6-9,17-13,1-6,31-26,3-8,22-17,11-16,26-22,16x23,27x18x11,20x27,32x23,8x15,23-19,15x24,28x19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19844;draw;9-13,21-17,5-9,25-21,11-15,29-25,9-14,23-18,14x23,27x18x11,8x15,17-14,10x17,21x14,12-16,24-20,16-19,32-27,4-8,25-21,8-12,27-24,12-16,20x11,7x16,24-20,3-7,20x11,7x16,31-27,1-5,14-10,6-9,10-6,9-14,6-1,15-18,22x15,2-6,1x10x17,13x22x31,27-23,19x26,30x23,31-26,23-18,26-23,18-14,23-18,15-10,18x9,28-24,16-20,24-19,9-14,10-7,5-9,19-15,9-13,7-3;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19845;draw;9-13,22-18,6-9,18-14,9x18,23x14,10x17,21x14,12-16,26-22,11-15,22-18,15x22,25x18,1-6,29-25,6-10,25-21,10x17,21x14,2-6,24-19,16x23,14-9,5x14,18x9x2,8-12,27x18,3-8,2x11,8x15x22,28-24,4-8,24-19,8-11,32-27,11-16,19-15,16-19,15-11,12-16,11-7,16-20,7-2,19-24,2-7,24-28,27-23,28-32,7-10,32-27,31x24,20x27;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19846;black_win;9-13,22-18,6-9,25-22,11-15,18x11,8x15,24-20,4-8,28-24,1-6,23-19,9-14,26-23,15-18,22x15,7-11,29-25,11x18,32-28,13-17,30-26,3-7,19-15,10x19,23x16,12x19,24x15,7-11,26-22,17x26,31x22,6-10,15x6,2x9,22x15,11x18,27-24,9-13,20-16,8-12,16-11,13-17,11-7,17-22,7-2,22x29;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19847;draw;9-13,22-18,6-9,18-14,9x18,23x14,10x17,21x14,12-16,26-22,11-15,27-23,15-19,24x15,7-10,15x6,2x9x18x27,31x24,8-11,22-17,13x22,25x18,1-6,29-25,6-10,25-22,5-9,30-25,10-15,24-20,16-19,20-16,11x20,18x11,19-23,22-18,9-13,18-15,23-26,15-10,26-30,25-21,30-26,11-7,26-23,7-2,23-19,2-6,20-24,32-27,24x31,10-7,3x10,6x15x24,4-8,24-20;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19848;white_win;9-13,22-18,6-9,26-22,11-16,30-26,8-11,18-15,10x19,24x15x8,4x11,23-18,3-8,18-15,11x18,22x15,7-10,15x6,1x10,28-24,16-20,26-23,8-11,25-22,2-7,29-25,9-14,22-18,14-17,21x14,10x17,25-21,17-22,24-19,11-16,19-15,16-19,23x16,12x19,18-14,22-25,32-28,25-30,15-10,19-23,27x18,7-11,10-7,30-25,7-3,11-16,3-8,16-19,8-11,19-23,14-9,5x14,18x9,25-22,11-15,23-26,15-18,22x15,31x22,15-19,9-5,20-24,22-18,24-27,5-1,27-31,1-6,31-26,6-9,26-22,18-14,13-17,9-13;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19849;black_win;9-13,22-18,11-15,18x11,8x15,21-17,13x22,25x18x11,7x16,24-20,3-8,20x11,8x15,29-25,4-8,28-24,5-9,25-22,8-11,24-20,9-13,27-24,6-9,23-19,9-14,32-28,1-5,26-23,5-9,31-26,14-17,19-16,12x19,23x16x7,2x11,24-19,15x24,28x19,11-15,19-16,9-14,16-11,17-21,11-7,14-18,7-2,18x25,2-7,10-14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19850;draw;9-13,23-18,6-9,26-23,1-6,24-20,10-15,30-26,6-10,18-14,9x18,23x14,10x17,21x14,15-18,22x15,11x18,26-22,7-11,22x15,11x18,27-23,18x27,32x23,3-7,25-22,12-16,20x11,8x15,23-19,15x24,28x19,4-8,29-25,8-12,25-21,7-10,14x7,2x11,22-18,11-16,19-15,16-19,15-10,19-23,10-7,12-16,7-2,16-20,2-7,23-27,31x24,20x27,7-10,27-31,10-15,5-9;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19851;white_win;9-13,23-19,6-9,22-18,9-14,18x9,5x14,25-22,11-15,27-23,8-11,32-27,3-8,30-25,1-5,22-17,13x22,25x18x9,5x14,26-22,11-16,24-20,15x24,28x19,8-11,29-25;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19852;white_win;9-13,24-19,10-14,22-18,5-9,25-22,11-16,28-24,16-20,18-15,7-10,32-28,8-11,15x8,4x11,19-16,12x19,24x15x8,3x12,23-19,10-15,19x10,6x15,22-17,13x22,26x17x10,12-16,21-17,16-19,17-13,9-14,27-23,19x26,30x23,15-18,23-19,18-23,19-16,23-27,31x24,20x27,28-24,27-31,24-20,31-26,10-7,2x11,16x7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19853;black_win;9-13,24-19,11-15,22-18,15x22,25x18,8-11,26-22,11-16,29-25,5-9,31-26,4-8,28-24,16-20,32-28,10-14,18-15,7-10,19-16,12x19,23x16,10x19,24x15,8-11,15x8,3x12x19,27-23,19-24,28x19,1-5,22-18,20-24,19-16,24-28,16-12,28-32,12-8,32-27,23-19,14x23,19-15,2-7,26x19,7-11,8-3,11x18,19-15,18-23,15-11,6-10,11-7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19854;black_win;9-13,24-20,5-9,22-18,10-15,18-14,9x18,23x14,15-18,28-24,11-15,26-23,8-11,14-9,18-22,25x18,15x22,23-18,7-10,27-23,10-14,9-5,6-9,24-19,3-7,19-15,12-16,15x8,4x11,32-28,7-10,28-24,22-26,31x22,10-15,29-25,2-6,23-19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19855;draw;9-13,24-20,5-9,22-18,10-14,27-24,7-10,24-19,3-7,25-22,1-5,32-27,11-15,18x11,8x15x24,28x19,14-17,21x14,9x18x25,29x22,10-14,19-15,14-18,23x14,6-10,15x6,2x9x18x25,30x21,4-8,27-23,8-11,23-18,5-9,26-23,7-10,23-19,10-14,19-15,14x23,15x8,9-14,8-3,14-18,3-7,18-22,7-10,23-26,10-15,26-30;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19856;black_win;9-13,24-20,6-9,22-18,10-15,25-22,15-19,23x16,12x19,27-23,8-12,23x16,12x19,31-27,4-8,29-25,9-14,18x9,5x14,26-23,19x26,30x23,1-5,28-24,8-12,22-18,7-10,18x9,5x14,23-18,14x23,27x18,10-15,18-14,12-16,14-9,16-19,32-28,19-23,9-5,23-27,5-1,27-32,24-19,15x24,28x19,32-27,19-16,11-15,16-11,27-23,20-16,23-18,1-5,15-19,16-12,19-23,11-8,23-26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19857;draw;9-13,24-20,6-9,22-18,10-15,18-14,9x18,23x14,1-6,27-23,15-19,23x16,12x19,25-22,7-10,14x7,3x10,32-27,2-7,22-18,11-16,20x11x2,8-11,2x9,5x14x23x32,30-25,4-8,21-17,13x22,25x18,10-15,18-14,11-16,14-10,16-20,10-7,32-27,31x24,20x27,7-3,27-31,3x12,31x22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19858;draw;9-14,22-17,5-9,17-13,11-15,25-22,7-11,24-20,3-7,22-17,11-16,20x11,7x16,29-25,16-19,23x16,12x19,27-24,8-12,31-27,4-8,27-23,2-7,23x16,12x19,26-23,19x26,30x23,15-18,24-20,18x27,32x23,7-11,23-19,8-12,25-22,12-16,19x12,11-15,12-8,14-18,8-3,18x25,3-8,15-19,8-11,19-24,28x19,10-14,17x10,6x15x24,13x6,1x10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19859;white_win;9-14,22-17,5-9,17-13,1-5,25-22,14-17,21x14,9x18x25,29x22,11-15,23-19,7-11,26-23,11-16,23-18,16x23,18x11,8x15,27x18x11,3-8,11-7,2x11,32-27,11-15,31-26,5-9,27-23,15-19,24x15,10x19,23x16,12x19,22-18,8-11,30-25,4-8,25-21,8-12,21-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19860;draw;9-14,22-17,11-15,25-22,8-11,29-25,11-16,24-19,15x24,28x19,4-8,17-13,16-20,22-18,8-11,18x9,5x14,25-22,11-15,19-16,12x19,23x16,15-19,22-18,14x23,27x18,19-24,21-17,10-14,18x9,1-5,17-14,7-11,16x7,3x10x17,32-28,5x14,28x19,20-24,19-15,14-18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19861;draw;9-14,22-17,11-15,25-22,8-11,17-13,11-16,29-25,16-20,24-19,15x24,28x19,4-8,22-18,8-11,18x9,5x14,25-22,11-15,19-16,12x19,23x16,15-19,22-17,10-15,17x10,7x14,16-11,19-24,26-22,1-5,30-25,6-9,13x6,2x9,27-23,24-27,31x24,20x27,22-17,27-31,17x10,31-26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19862;white_win;9-14,22-18,5-9,24-20,11-16,20x11,8x15x22,25x18,4-8,29-25,12-16,28-24,16-20,24-19,8-12,25-22,1-5,19-16,12x19,23x16,14x23,26x19,9-13,27-23,6-9,16-11,7x16,19x12,9-14,31-27,2-7,22-18,7-11,18x9,5x14,30-25,11-15,25-22,15-19,23x16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19863;draw;9-14,22-18,5-9,24-19,11-15,18x11,8x15x24,28x19,4-8,25-22,8-11,22-18,11-16,29-25,7-11,25-22,3-8,27-24,16-20,32-28,20x27,31x24,11-16,19-15,10x19,24x15,6-10,15x6,1x10,28-24,8-11,24-19,2-7,19-15,10x19,22-17,7-10,26-22,19x26,30x23,9-13,18x9,10-15,17-14,15-19,23-18,19-23,14-10,23-26,10-7,26-30,7-3,16-20,3-8,11-16,18-15,30-25,22-18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19864;black_win;9-14,23-18,14x23,27x18,12-16,18-14,10x17,21x14,6-9,14-10,7x14,22-18,14x23,26x19x12,11-15,25-22,8-11,29-25,4-8,24-19,15x24,28x19,1-6,31-26,6-10,26-23,11-15,32-28,15x24,28x19,8-11,23-18,9-14,18x9,5x14,25-21,2-7,30-26,11-15,19-16,14-18,22-17,18-22,17-13,22x31,13-9,10-14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19865;draw;9-14,23-19,14-18,22x15,11x18,26-22,7-11,22x15,11x18,21-17,3-7,25-21,7-11,24-20,10-14,17x10,6x15x24,28x19,11-16,20x11,8x15x24,27x20,4-8,21-17,8-11,17-14,1-6,29-25,2-7,30-26,6-9;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19866;draw;9-14,23-19,14-18,22x15,11x18,26-22,7-11,22x15,11x18,21-17,3-7,19-15,10x19,24x15,5-9,28-24,9-13,24-20,13x22,15-11,8x15,27-23,18x27,25x18x11,7x16,20x11,6-10,32x23,10-15,29-25,1-6,31-27,6-9,27-24,12-16,24-20,9-14,25-22,15-19,22-18,19x26,30x23,14-17,18-15,17-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
19867;white_win;9-14,24-19,5-9,22-18,11-15,18x11,8x15x24,28x19,4-8,26-22,8-11,27-24,1-5,22-18,9-13,18x9,5x14,25-22,11-15,30-25,6-9,22-17,13x22,25x18x11,7x16,29-25,3-7,25-22,9-13,24-20,14-17,21x14,10x17x26,31x22,7-10,20x11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
